transaction_id,user_id,amount,transaction_type,account_age_days,country,device_type,ip_address_risk,time_of_day,num_prev_transactions,avg_transaction_value,is_foreign_transaction,is_high_risk_country,is_vpn_used,login_attempts,device_trust_score,payment_gateway,browser_fingerprint_score,session_duration_sec,fraudulent
TXN04713,U2828,74.15,Bill Payment,64,Germany,Desktop,69,Morning,957,2312.76,1,1,0,3,74,Square,59,731,0
TXN04714,U1262,348.7,Bill Payment,2700,Brazil,Desktop,28,Night,507,1157.35,1,1,0,2,9,PayPal,31,801,1
TXN04715,U0178,179.81,Payment,2934,Canada,Mobile,30,Afternoon,464,1663.69,1,0,0,8,90,Razorpay,15,1370,0
TXN04716,U0780,96.73,Payment,1449,UK,Desktop,27,Night,677,2355.77,1,0,0,8,80,Square,30,382,0
TXN04717,U2978,226.62,Transfer,3114,Germany,Mobile,49,Afternoon,675,4481.4,1,0,0,7,50,Stripe,41,446,1
TXN04718,U2042,1364.3,Refund,373,Brazil,Tablet,35,Evening,801,3403.72,1,0,0,2,24,Square,78,1180,0
TXN04719,U1492,142.85,Refund,306,USA,Mobile,91,Night,517,862.33,0,1,0,2,69,PayPal,37,1688,1
TXN04720,U2368,633.6,Refund,2257,Canada,Mobile,18,Night,998,4397.84,1,0,0,3,81,Square,92,671,0
TXN04721,U0453,105.79,Refund,2515,USA,Tablet,66,Afternoon,383,2505.21,1,0,1,1,42,PayPal,85,747,1
TXN04722,U1370,14.07,Bill Payment,932,Australia,Desktop,11,Afternoon,961,1025.25,0,1,0,5,41,Razorpay,3,1765,1
TXN04723,U0325,57.12,Bill Payment,3376,France,Desktop,99,Morning,913,2639.55,1,0,1,3,2,Razorpay,93,1431,1
TXN04724,U1796,135.62,Payment,1991,Australia,Mobile,87,Evening,489,958.67,0,1,1,4,80,Razorpay,31,350,1
TXN04725,U2125,62.0,Withdrawal,1416,France,Mobile,75,Afternoon,538,1839.79,0,0,1,9,63,PayPal,67,1322,1
TXN04726,U0289,0.06,Deposit,3225,France,Tablet,23,Morning,550,4028.59,1,1,0,7,41,Stripe,0,1600,1
TXN04727,U0116,616.28,Bill Payment,2695,Germany,Tablet,64,Afternoon,488,3294.78,1,1,0,7,53,Razorpay,35,1927,1
TXN04728,U0358,464.28,Bill Payment,362,India,Desktop,91,Evening,306,2392.32,0,0,0,3,14,Razorpay,6,923,0
TXN04729,U1120,338.98,Bill Payment,1288,Canada,Desktop,79,Evening,274,1136.06,0,0,0,7,15,Square,43,113,0
TXN04730,U1722,45.93,Withdrawal,3288,Germany,Tablet,20,Evening,607,1414.44,0,1,0,9,51,Razorpay,23,831,0
TXN04731,U1318,32.06,Withdrawal,2769,Nigeria,Mobile,93,Evening,855,4891.29,0,1,0,9,62,PayPal,32,1759,0
TXN04732,U0822,17.5,Payment,716,USA,Tablet,97,Night,161,1717.97,0,1,1,1,43,Square,78,1119,1
TXN04733,U0767,321.87,Bill Payment,1646,Australia,Desktop,25,Evening,600,3082.56,0,1,1,9,45,Square,88,78,1
TXN04734,U1672,660.59,Deposit,543,Brazil,Mobile,34,Evening,246,2501.24,0,1,1,3,99,PayPal,24,1308,1
TXN04735,U2210,140.76,Refund,1548,Canada,Tablet,94,Morning,535,120.4,1,0,1,6,19,Stripe,77,444,1
TXN04736,U2171,31.71,Bill Payment,1663,UK,Desktop,79,Evening,664,4723.65,0,0,0,2,58,Stripe,57,1013,0
TXN04737,U1339,179.56,Payment,2242,Australia,Mobile,57,Afternoon,843,444.21,1,0,1,4,65,Stripe,11,1720,0
TXN04738,U0041,107.25,Payment,652,India,Mobile,41,Afternoon,861,3295.25,1,0,0,3,2,Stripe,75,1257,1
TXN04739,U1097,117.43,Deposit,1051,Australia,Mobile,28,Afternoon,242,4056.07,1,0,1,6,29,PayPal,79,557,0
TXN04740,U0203,242.77,Transfer,1070,Canada,Mobile,28,Night,709,3744.93,0,1,0,1,43,PayPal,88,1222,0
TXN04741,U1418,317.1,Payment,647,USA,Mobile,8,Afternoon,29,4047.21,1,0,0,4,60,Stripe,10,358,0
TXN04742,U0411,29.3,Withdrawal,1853,India,Tablet,77,Evening,480,3699.9,0,0,1,1,72,Square,68,922,0
TXN04743,U1516,9.06,Withdrawal,3002,UK,Mobile,71,Night,718,2230.63,0,0,1,1,83,Square,77,885,0
TXN04744,U1497,1293.15,Refund,1082,Germany,Tablet,1,Evening,220,4481.89,1,1,1,4,75,Razorpay,43,1142,1
TXN04745,U0830,66.23,Payment,3085,Nigeria,Mobile,74,Morning,565,4562.64,0,0,1,5,12,Stripe,92,966,0
TXN04746,U1783,13.83,Refund,949,Germany,Desktop,1,Evening,370,2187.59,1,1,0,7,66,Square,65,32,0
TXN04747,U0825,52.64,Payment,961,Australia,Mobile,17,Afternoon,77,2426.46,0,0,0,8,26,Square,51,1005,0
TXN04748,U0690,9.93,Deposit,2097,UK,Tablet,68,Morning,119,2430.8,1,1,1,3,17,Square,65,748,1
TXN04749,U2859,124.32,Bill Payment,803,USA,Desktop,56,Morning,792,1398.12,1,0,0,3,48,PayPal,49,110,0
TXN04750,U0535,405.38,Payment,3166,Canada,Desktop,70,Morning,748,579.11,1,1,1,4,33,Square,11,732,1
TXN04751,U0426,104.35,Transfer,2655,Australia,Tablet,22,Morning,509,1313.59,0,0,0,6,51,Square,68,810,0
TXN04752,U1866,146.83,Withdrawal,1681,Brazil,Desktop,18,Night,892,4221.3,0,1,0,2,74,Stripe,75,364,1
TXN04753,U2990,281.43,Deposit,1608,India,Tablet,18,Evening,772,2717.57,0,0,0,6,75,Stripe,32,218,0
TXN04754,U2719,177.77,Bill Payment,3523,India,Mobile,57,Morning,513,4251.74,0,1,0,6,83,Razorpay,57,839,0
TXN04755,U1260,494.12,Bill Payment,1403,UK,Mobile,82,Night,366,3727.08,1,1,1,2,70,Stripe,9,446,1
TXN04756,U0566,502.55,Withdrawal,2058,China,Tablet,48,Night,79,1746.33,1,0,1,5,45,PayPal,52,1774,1
TXN04757,U1288,2.49,Bill Payment,2722,China,Mobile,44,Night,358,930.64,1,1,0,7,79,Razorpay,48,169,1
TXN04758,U0691,376.32,Refund,726,Australia,Desktop,27,Evening,190,2838.26,1,0,1,9,82,PayPal,34,390,0
TXN04759,U1559,154.39,Deposit,2564,Australia,Mobile,74,Morning,635,4679.6,1,1,0,3,77,Razorpay,76,1469,1
TXN04760,U1368,1123.87,Transfer,2272,Australia,Mobile,49,Evening,693,4197.88,0,0,1,7,54,Square,48,1243,1
TXN04761,U0697,165.04,Withdrawal,1405,Australia,Desktop,10,Night,933,3820.36,0,0,0,3,27,Stripe,9,465,0
TXN04762,U1308,1083.71,Payment,3613,China,Desktop,54,Night,635,3822.05,0,1,1,2,35,Razorpay,56,1619,1
TXN04763,U1412,351.19,Payment,3374,Canada,Mobile,8,Evening,16,2641.13,1,0,0,4,40,Stripe,62,1893,0
TXN04764,U0981,71.46,Payment,203,India,Mobile,13,Night,30,851.78,0,0,1,8,62,Razorpay,78,305,0
TXN04765,U0670,193.26,Deposit,942,USA,Mobile,97,Night,896,1431.3,1,1,1,5,6,Stripe,62,57,1
TXN04766,U1062,1211.35,Transfer,589,Brazil,Tablet,92,Afternoon,133,2891.57,1,1,1,8,49,Square,37,1105,1
TXN04767,U1497,487.16,Bill Payment,571,China,Tablet,20,Night,222,1585.19,1,0,1,6,62,Razorpay,72,472,1
TXN04768,U1117,25.61,Transfer,3005,USA,Mobile,47,Evening,69,3908.93,1,0,0,1,60,Stripe,60,1035,1
TXN04769,U1790,306.36,Transfer,196,UK,Mobile,57,Morning,803,1869.22,0,1,1,3,72,PayPal,89,380,1
TXN04770,U2898,106.0,Withdrawal,1346,USA,Desktop,68,Morning,391,573.91,1,0,0,8,33,Square,65,1489,1
TXN04771,U1879,1.75,Deposit,418,Australia,Mobile,96,Evening,92,3913.81,0,0,1,4,87,Razorpay,33,1451,0
TXN04772,U1388,129.16,Payment,1643,France,Mobile,8,Evening,72,3492.16,0,0,0,2,80,Razorpay,21,584,0
TXN04773,U1979,66.89,Withdrawal,1366,Canada,Tablet,66,Night,981,1269.52,1,0,1,8,60,PayPal,75,1859,0
TXN04774,U2211,427.13,Bill Payment,3461,China,Tablet,77,Evening,137,4905.67,1,0,0,5,30,PayPal,16,1714,0
TXN04775,U1639,102.87,Transfer,9,France,Tablet,17,Evening,23,2018.93,0,0,0,1,14,Razorpay,81,223,0
TXN04776,U1673,439.37,Payment,532,UK,Desktop,11,Night,446,3403.9,1,1,1,8,27,PayPal,84,1252,0
TXN04777,U0317,0.15,Deposit,149,Australia,Mobile,86,Afternoon,167,4552.69,1,0,0,9,43,PayPal,85,518,0
TXN04778,U2140,91.98,Refund,2431,India,Tablet,77,Afternoon,769,784.2,1,0,0,8,14,Square,84,1171,0
TXN04779,U0931,68.99,Transfer,1553,Brazil,Desktop,15,Night,275,4395.71,0,1,1,1,80,PayPal,98,1545,0
TXN04780,U1140,66.5,Transfer,1036,Nigeria,Mobile,36,Afternoon,976,3521.04,0,1,1,6,23,Square,88,263,1
TXN04781,U2876,17.66,Transfer,476,Germany,Mobile,19,Afternoon,288,841.98,1,0,1,6,76,PayPal,99,1684,0
TXN04782,U1068,51.79,Transfer,1618,Brazil,Desktop,19,Night,13,3324.24,0,0,1,7,41,PayPal,12,1589,0
TXN04783,U1183,202.73,Payment,2627,Brazil,Mobile,14,Afternoon,479,4373.51,0,1,0,1,62,Square,82,1886,0
TXN04784,U1786,86.1,Deposit,1980,UK,Desktop,24,Evening,437,3996.08,0,1,0,8,20,Square,14,1674,0
TXN04785,U0826,135.06,Withdrawal,1077,India,Desktop,16,Afternoon,54,3804.23,1,0,0,4,24,Stripe,73,807,0
TXN04786,U0700,118.25,Payment,3508,France,Tablet,11,Afternoon,292,810.87,0,1,1,4,18,PayPal,70,170,0
TXN04787,U0842,521.68,Deposit,206,China,Desktop,41,Evening,727,957.17,0,1,1,4,2,PayPal,87,1626,1
TXN04788,U2408,589.26,Withdrawal,3034,Germany,Tablet,38,Evening,360,2740.84,0,0,1,6,45,Stripe,12,580,1
TXN04789,U0848,169.79,Transfer,2963,Brazil,Mobile,55,Morning,83,2902.83,0,1,0,6,23,PayPal,90,473,0
TXN04790,U1699,100.18,Deposit,745,UK,Tablet,52,Night,368,4718.4,0,0,1,6,20,PayPal,62,1956,0
TXN04791,U1626,28.24,Transfer,913,China,Desktop,70,Morning,901,2346.06,0,1,0,2,0,Razorpay,6,1797,1
TXN04792,U0618,766.55,Deposit,54,UK,Tablet,71,Morning,160,1516.0,1,0,1,5,49,Razorpay,69,1665,0
TXN04793,U1541,15.53,Bill Payment,3050,India,Mobile,87,Afternoon,895,957.91,0,0,0,2,30,Square,79,1076,0
TXN04794,U0876,88.33,Refund,1604,Canada,Tablet,46,Evening,305,275.58,0,0,0,6,6,Square,68,1307,0
TXN04795,U2657,88.48,Transfer,3562,UK,Mobile,24,Morning,475,347.92,1,1,1,7,31,Razorpay,36,1302,1
TXN04796,U2046,96.56,Transfer,1827,France,Desktop,84,Night,458,2872.96,0,0,1,6,42,Stripe,76,149,0
TXN04797,U0956,44.87,Transfer,344,UK,Tablet,49,Morning,739,885.43,1,0,0,3,99,Square,25,233,0
TXN04798,U2633,382.15,Bill Payment,1193,China,Mobile,32,Afternoon,595,4258.83,1,0,0,5,66,Razorpay,46,547,0
TXN04799,U1365,32.67,Payment,1933,India,Mobile,73,Morning,709,2984.38,0,0,1,9,59,PayPal,16,993,1
TXN04800,U2719,251.9,Withdrawal,1185,France,Tablet,85,Evening,199,4325.11,1,0,1,6,64,Razorpay,74,1978,0
TXN04801,U0564,33.05,Transfer,3599,USA,Tablet,82,Evening,978,2140.17,1,0,0,3,11,PayPal,77,977,0
TXN04802,U2648,18.29,Transfer,703,UK,Tablet,28,Night,334,2980.91,0,0,1,9,9,PayPal,54,320,1
TXN04803,U0648,600.41,Payment,2575,India,Tablet,2,Morning,341,2629.51,0,1,1,5,70,PayPal,21,1795,1
TXN04804,U0895,52.72,Payment,1311,Canada,Tablet,38,Evening,178,4933.45,0,0,1,1,24,Stripe,38,838,1
TXN04805,U2311,430.44,Refund,1899,Nigeria,Mobile,3,Morning,449,3985.12,1,0,0,3,90,Stripe,94,77,0
TXN04806,U0711,196.66,Deposit,2460,China,Desktop,36,Morning,700,2979.02,1,0,0,3,90,PayPal,98,90,1
TXN04807,U1508,20.26,Transfer,3594,India,Mobile,94,Evening,155,3034.9,1,0,0,2,60,PayPal,40,366,0
TXN04808,U2933,777.78,Deposit,2617,China,Tablet,5,Evening,739,1247.76,1,0,0,2,69,Stripe,98,1046,0
TXN04809,U0990,70.91,Payment,199,Canada,Tablet,91,Afternoon,867,3675.09,1,0,0,9,83,Razorpay,45,1919,0
TXN04810,U0123,490.9,Payment,3233,Nigeria,Desktop,9,Afternoon,171,4914.25,1,0,0,3,48,Razorpay,92,1302,0
TXN04811,U0030,46.22,Refund,2823,India,Tablet,11,Night,977,651.51,1,0,0,4,21,Razorpay,28,1111,1
TXN04812,U1057,480.94,Withdrawal,389,Australia,Desktop,65,Night,395,3188.12,1,0,1,6,25,Razorpay,91,1393,0
TXN04813,U1827,3.33,Bill Payment,474,Canada,Tablet,2,Night,210,2591.82,1,1,1,9,31,Square,19,106,1
TXN04814,U2879,179.25,Bill Payment,1405,Australia,Mobile,64,Morning,568,4252.8,0,1,0,1,86,PayPal,68,1219,0
TXN04815,U0728,366.81,Bill Payment,765,Germany,Desktop,63,Night,665,5.23,1,0,1,3,64,Square,57,1315,1
TXN04816,U0904,682.56,Payment,1655,Germany,Mobile,34,Evening,24,687.24,0,1,0,3,99,Razorpay,27,289,1
TXN04817,U2041,599.78,Transfer,592,China,Tablet,23,Night,475,190.18,0,0,0,6,20,Square,30,860,0
TXN04818,U0967,428.18,Refund,3196,Brazil,Mobile,46,Morning,782,818.85,0,0,1,9,77,PayPal,85,101,0
TXN04819,U2068,547.74,Withdrawal,1849,France,Mobile,51,Afternoon,201,3541.14,0,0,0,9,18,PayPal,63,886,0
TXN04820,U1144,55.54,Bill Payment,1096,India,Mobile,33,Morning,870,702.66,1,0,1,5,24,Square,91,1751,1
TXN04821,U1299,83.58,Refund,982,Nigeria,Desktop,83,Evening,609,3113.54,1,0,0,9,8,Stripe,26,259,1
TXN04822,U1703,85.26,Payment,3042,Brazil,Desktop,79,Night,588,4341.69,0,1,1,6,40,Razorpay,89,1620,1
TXN04823,U1961,118.32,Bill Payment,168,China,Desktop,93,Night,463,177.94,0,0,1,5,28,Razorpay,25,1207,1
TXN04824,U0079,124.94,Withdrawal,284,Germany,Mobile,24,Evening,436,138.8,1,1,0,8,46,Stripe,49,1572,0
TXN04825,U1631,196.62,Deposit,3566,Canada,Mobile,68,Night,871,4949.29,1,0,0,7,65,Stripe,26,793,1
TXN04826,U1493,43.55,Withdrawal,3108,Canada,Tablet,28,Afternoon,478,3368.01,0,1,1,7,94,PayPal,91,1954,1
TXN04827,U2604,293.8,Transfer,2872,Germany,Desktop,91,Morning,832,707.77,1,0,1,4,30,Razorpay,37,267,1
TXN04828,U0432,45.85,Bill Payment,1199,USA,Tablet,63,Morning,368,1536.93,0,0,0,1,13,PayPal,18,810,0
TXN04829,U1917,92.88,Bill Payment,3271,UK,Mobile,52,Evening,378,4925.1,1,1,1,5,22,Razorpay,6,656,1
TXN04830,U2552,174.96,Deposit,3188,India,Desktop,57,Afternoon,110,1139.95,1,1,0,9,94,Razorpay,40,1727,1
TXN04831,U1869,397.95,Deposit,3387,UK,Tablet,40,Evening,122,3765.37,0,0,0,8,37,PayPal,92,352,1
TXN04832,U0226,336.26,Bill Payment,1244,Nigeria,Mobile,86,Evening,53,1209.7,0,0,0,4,79,Stripe,87,1042,0
TXN04833,U2859,259.29,Transfer,891,USA,Mobile,95,Afternoon,470,1995.35,1,1,0,9,7,Razorpay,85,1355,1
TXN04834,U0683,42.33,Deposit,2182,Nigeria,Mobile,50,Evening,205,4404.12,0,1,0,6,75,Razorpay,7,533,1
TXN04835,U1206,197.99,Payment,1655,India,Desktop,17,Morning,166,147.05,1,0,1,7,0,Stripe,19,1691,1
TXN04836,U2118,22.88,Bill Payment,122,Germany,Desktop,40,Night,989,1539.64,1,1,1,8,59,Square,22,1617,1
TXN04837,U1619,118.45,Withdrawal,833,Brazil,Tablet,98,Morning,434,2438.53,1,0,0,1,39,Stripe,75,1048,0
TXN04838,U2706,133.4,Withdrawal,1923,France,Mobile,60,Night,787,3129.35,1,1,0,4,13,PayPal,27,510,1
TXN04839,U1927,10.16,Transfer,1022,Australia,Desktop,23,Night,959,146.07,0,0,1,6,91,PayPal,22,255,1
TXN04840,U0391,80.05,Payment,1994,Brazil,Desktop,46,Morning,600,2056.3,1,0,0,4,64,Stripe,49,1673,0
TXN04841,U2668,778.91,Deposit,3493,Australia,Mobile,27,Evening,10,1724.71,0,0,1,3,85,Square,20,138,0
TXN04842,U2145,767.79,Bill Payment,895,India,Mobile,35,Afternoon,382,139.2,0,1,0,5,27,PayPal,24,913,0
TXN04843,U1393,108.59,Withdrawal,1516,China,Tablet,20,Night,473,1780.06,0,1,1,4,76,PayPal,32,1006,1
TXN04844,U2759,11.01,Withdrawal,289,Nigeria,Tablet,55,Afternoon,508,4658.78,1,1,0,5,71,PayPal,67,1671,0
TXN04845,U0119,49.34,Withdrawal,1077,France,Tablet,68,Afternoon,563,1376.77,1,0,0,2,54,Razorpay,72,185,1
TXN04846,U0988,124.48,Withdrawal,3277,Australia,Desktop,25,Night,724,2930.03,0,1,1,3,50,Razorpay,57,1955,0
TXN04847,U2485,738.07,Refund,1372,France,Desktop,53,Afternoon,53,1493.99,0,0,0,8,6,Stripe,84,1159,0
TXN04848,U2348,38.05,Transfer,1075,Germany,Desktop,86,Afternoon,246,537.8,0,1,0,8,2,PayPal,47,1420,1
TXN04849,U2900,360.47,Deposit,839,USA,Desktop,43,Evening,580,1452.17,0,1,0,8,90,Square,64,1099,0
TXN04850,U2618,28.76,Bill Payment,2960,France,Desktop,32,Afternoon,518,2356.44,0,1,0,3,18,Razorpay,88,1078,0
TXN04851,U1168,994.24,Bill Payment,40,France,Mobile,25,Morning,139,1484.56,0,0,1,1,20,Razorpay,31,114,0
TXN04852,U2999,120.16,Bill Payment,2298,China,Tablet,21,Night,897,3122.73,0,0,1,2,43,PayPal,80,1611,0
TXN04853,U1181,373.17,Deposit,2266,Nigeria,Tablet,19,Evening,870,4745.7,0,1,1,3,63,PayPal,61,1103,0
TXN04854,U2278,104.86,Transfer,179,Nigeria,Tablet,1,Morning,404,351.01,1,1,1,2,64,PayPal,13,988,1
TXN04855,U1612,246.99,Payment,3623,Australia,Tablet,40,Afternoon,505,3586.44,1,1,1,3,93,Razorpay,57,959,1
TXN04856,U0431,53.3,Transfer,183,Brazil,Mobile,53,Afternoon,223,11.28,1,0,0,7,19,Stripe,45,25,1
TXN04857,U1601,39.46,Withdrawal,1760,USA,Desktop,56,Morning,580,10.1,1,1,1,5,76,Razorpay,84,1432,1
TXN04858,U2177,695.41,Withdrawal,1188,France,Desktop,17,Morning,346,668.93,1,0,1,5,3,Stripe,66,1633,1
TXN04859,U2969,624.19,Transfer,1770,Nigeria,Desktop,4,Evening,862,2402.25,1,0,0,2,91,Square,99,1774,0
TXN04860,U0041,546.13,Transfer,1401,Canada,Tablet,95,Afternoon,373,244.78,1,1,1,9,89,Razorpay,64,1870,1
TXN04861,U1598,245.5,Deposit,705,China,Tablet,45,Afternoon,203,3612.15,1,0,0,9,62,Square,16,1461,0
TXN04862,U1980,412.91,Deposit,497,Nigeria,Mobile,74,Afternoon,632,151.26,1,1,0,1,66,Square,85,1492,0
TXN04863,U2646,17.88,Refund,597,UK,Mobile,20,Morning,291,2479.68,0,1,1,8,37,Razorpay,38,1486,0
TXN04864,U2275,101.91,Bill Payment,2509,Brazil,Desktop,21,Afternoon,276,3382.11,1,1,0,8,38,PayPal,51,298,1
TXN04865,U1410,94.11,Refund,474,Canada,Desktop,2,Night,308,1191.57,0,1,1,9,70,PayPal,54,293,1
TXN04866,U2627,252.41,Bill Payment,685,Germany,Desktop,8,Night,253,2898.59,0,1,0,2,4,Stripe,94,1662,1
TXN04867,U0311,110.0,Withdrawal,1061,France,Desktop,1,Evening,658,1312.6,1,1,1,6,81,Square,74,1993,1
TXN04868,U2998,40.19,Refund,1623,Germany,Desktop,27,Evening,2,1074.42,0,1,1,2,1,Razorpay,67,1599,1
TXN04869,U2756,226.87,Refund,1665,Australia,Desktop,33,Morning,187,4092.86,1,1,1,1,76,Square,18,784,0
TXN04870,U0230,421.02,Payment,319,India,Tablet,52,Night,336,1667.9,0,0,1,7,76,Square,94,1420,1
TXN04871,U0192,120.37,Transfer,3627,France,Mobile,58,Morning,349,4070.83,1,1,1,3,46,Razorpay,26,1482,1
TXN04872,U2777,35.47,Deposit,1436,Germany,Mobile,9,Evening,99,1088.46,1,0,0,8,96,Stripe,17,1371,0
TXN04873,U0867,54.75,Refund,2404,Germany,Tablet,82,Morning,456,1782.55,1,1,1,3,32,Stripe,52,1716,1
TXN04874,U1356,67.78,Deposit,1695,Australia,Desktop,92,Morning,417,517.78,1,1,1,2,46,Razorpay,13,622,0
TXN04875,U0671,89.13,Bill Payment,2665,USA,Desktop,1,Afternoon,156,2485.02,0,1,1,8,79,Stripe,4,711,0
TXN04876,U0825,257.36,Refund,1989,India,Desktop,47,Evening,201,1911.06,1,1,1,8,7,Square,86,1578,1
TXN04877,U0893,229.66,Bill Payment,229,UK,Mobile,5,Afternoon,883,34.75,1,0,1,1,54,PayPal,36,1062,0
TXN04878,U0017,297.75,Refund,729,Canada,Mobile,43,Evening,696,2326.95,0,1,1,1,47,Stripe,41,136,1
TXN04879,U0135,112.55,Withdrawal,1288,France,Desktop,53,Afternoon,328,376.7,0,0,1,3,11,Razorpay,47,1931,1
TXN04880,U1918,434.31,Payment,1511,Nigeria,Desktop,70,Evening,39,4185.6,1,0,0,4,60,PayPal,25,1881,1
TXN04881,U0462,57.07,Bill Payment,561,Germany,Tablet,35,Evening,305,2471.0,1,0,0,8,63,PayPal,74,368,0
TXN04882,U0024,158.27,Transfer,1376,India,Desktop,7,Night,714,3451.8,1,1,0,8,43,Razorpay,26,1870,1
TXN04883,U0481,403.54,Transfer,1466,Canada,Tablet,82,Evening,146,4106.57,1,1,1,8,34,PayPal,83,996,1
TXN04884,U0714,49.66,Withdrawal,2683,Brazil,Desktop,9,Morning,917,260.63,0,0,1,7,31,PayPal,77,337,0
TXN04885,U2615,29.1,Withdrawal,2507,Canada,Desktop,32,Night,241,1689.3,1,0,1,1,65,PayPal,41,985,0
TXN04886,U2911,537.86,Transfer,25,China,Desktop,90,Afternoon,178,130.46,1,1,1,1,62,PayPal,36,87,1
TXN04887,U2904,104.99,Bill Payment,1155,France,Tablet,92,Morning,48,252.88,1,1,1,5,43,Stripe,27,319,0
TXN04888,U0541,287.9,Transfer,370,Australia,Tablet,18,Morning,179,193.97,1,0,0,5,70,Stripe,40,386,0
TXN04889,U1268,6.42,Payment,1460,Nigeria,Tablet,17,Evening,890,2392.14,0,1,1,5,48,PayPal,61,768,1
TXN04890,U2822,292.83,Refund,3296,Nigeria,Mobile,50,Evening,661,2256.14,0,0,0,1,62,Square,68,12,0
TXN04891,U1322,94.99,Payment,1012,Germany,Mobile,22,Morning,880,310.9,1,0,1,3,40,Square,32,449,0
TXN04892,U2650,14.34,Transfer,611,UK,Desktop,0,Night,957,1315.53,1,1,1,1,70,Razorpay,30,117,0
TXN04893,U0549,235.28,Refund,1376,Canada,Tablet,58,Morning,750,1226.23,1,1,1,2,34,Razorpay,55,620,1
TXN04894,U2415,68.87,Transfer,1826,Nigeria,Tablet,2,Morning,315,1486.59,0,1,1,8,78,Stripe,89,1334,0
TXN04895,U0405,122.27,Payment,3557,Canada,Desktop,9,Evening,719,3205.61,1,0,0,4,57,Razorpay,6,1919,1
TXN04896,U1675,21.0,Payment,2036,India,Desktop,70,Evening,208,3486.85,1,0,1,4,69,Stripe,56,1112,0
TXN04897,U0103,39.8,Bill Payment,1221,France,Desktop,48,Evening,487,1698.66,0,0,1,5,5,Stripe,33,1804,1
TXN04898,U0538,88.45,Bill Payment,2157,France,Desktop,55,Afternoon,246,3942.21,0,0,0,2,11,PayPal,66,148,1
TXN04899,U1727,23.51,Payment,1884,France,Tablet,89,Morning,518,2092.21,1,0,1,9,97,Stripe,87,1844,1
TXN04900,U2486,604.29,Refund,3292,Nigeria,Mobile,15,Morning,630,2614.4,0,1,0,9,3,Stripe,70,194,1
TXN04901,U2515,1.52,Bill Payment,1947,Australia,Tablet,38,Afternoon,436,732.02,1,0,0,3,33,Razorpay,45,60,0
TXN04902,U1272,165.34,Bill Payment,720,France,Mobile,95,Morning,542,1168.31,0,0,0,1,34,Square,27,1440,1
TXN04903,U2579,32.88,Deposit,3391,USA,Desktop,75,Morning,899,3639.14,1,0,1,2,70,Razorpay,44,718,1
TXN04904,U2435,91.93,Deposit,1106,India,Mobile,43,Morning,348,4885.33,0,1,0,8,74,Stripe,95,625,1
TXN04905,U1255,651.12,Bill Payment,1561,Australia,Tablet,7,Night,518,3524.74,0,1,0,8,96,Stripe,59,25,1
TXN04906,U0123,44.09,Transfer,2480,Nigeria,Tablet,7,Afternoon,746,275.72,1,1,1,2,71,PayPal,6,634,1
TXN04907,U1429,844.12,Refund,1921,Nigeria,Tablet,44,Afternoon,989,718.74,0,0,0,5,6,Stripe,45,617,0
TXN04908,U2278,57.6,Withdrawal,3080,Brazil,Tablet,10,Morning,386,2231.66,0,1,1,9,86,Razorpay,8,1328,0
TXN04909,U2938,338.28,Bill Payment,636,China,Tablet,96,Evening,280,3664.2,0,0,0,4,66,Stripe,14,851,1
TXN04910,U1093,197.79,Deposit,1173,USA,Tablet,24,Morning,417,833.83,1,0,0,1,8,PayPal,54,1866,0
TXN04911,U0524,539.58,Refund,3170,Australia,Desktop,16,Morning,800,3755.35,0,0,1,1,28,Stripe,8,1581,1
TXN04912,U0290,201.86,Refund,3173,France,Mobile,94,Night,606,2781.4,1,0,1,6,50,Square,33,295,1
TXN04913,U1574,191.19,Deposit,1754,Germany,Desktop,82,Night,343,3873.84,0,0,1,7,6,Razorpay,56,1084,0
TXN04914,U1193,54.37,Refund,2415,China,Mobile,54,Evening,893,2790.4,1,0,0,9,17,Square,3,123,1
TXN04915,U1929,45.45,Refund,3534,Nigeria,Mobile,78,Night,37,3014.6,0,0,0,6,83,Stripe,37,1497,0
TXN04916,U2664,620.69,Deposit,2973,USA,Mobile,55,Morning,365,1247.49,0,0,0,5,94,Square,13,1429,0
TXN04917,U1695,99.31,Payment,2462,France,Tablet,43,Morning,380,3602.35,1,0,1,5,19,Square,81,1822,1
TXN04918,U1423,116.34,Bill Payment,3331,China,Tablet,52,Night,125,4220.85,0,0,0,3,62,PayPal,40,323,0
TXN04919,U2782,356.6,Transfer,1927,Nigeria,Tablet,34,Night,771,4357.1,1,0,1,4,22,Razorpay,67,1742,0
TXN04920,U0309,103.43,Withdrawal,356,Germany,Mobile,38,Afternoon,175,152.12,1,0,1,3,85,Square,2,1062,1
TXN04921,U0157,759.46,Transfer,2059,China,Mobile,1,Morning,969,3124.87,1,0,0,9,57,Stripe,82,1667,0
TXN04922,U0769,334.78,Payment,1440,France,Mobile,97,Evening,984,4947.74,0,0,1,7,46,Stripe,26,459,0
TXN04923,U2130,227.47,Payment,1595,Canada,Desktop,24,Night,100,2936.64,1,0,0,1,21,Square,93,676,0
TXN04924,U1843,531.94,Refund,3322,Germany,Tablet,37,Night,828,860.49,1,0,0,5,53,PayPal,12,1800,0
TXN04925,U1092,12.72,Transfer,1676,Canada,Tablet,67,Afternoon,490,4388.65,1,0,1,1,43,Razorpay,96,1281,0
